1948,be
390,have
236,include
151,know
132,locate
116,build
84,make
77,establish
71,become
70,form
65,use
64,call
64,come
64,lead
60,connect
59,operate
58,provide
57,hold
57,according
57,run
54,serve
52,follow
49,need
44,host
41,rule
40,increase
39,start
38,remain
38,play
37,develop
36,give
36,take
35,rank
35,lie
34,grow
34,continue
34,begin
33,visit
32,name
32,complete
31,base
31,speak
29,estimate
29,construct
29,do
28,represent
28,found
27,result
27,situate
26,celebrate
26,refer
26,range
24,consider
24,find
24,offer
24,record
23,publish
23,consist
22,defeat
22,affiliate
22,carry
22,declare
22,plan
22,set
22,cover
21,see
21,extend
21,administer
21,elect
20,win
20,work
20,produce
20,divide
20,open
20,receive
20,exist
19,contribute
19,move
19,mean
19,believe
19,create
19,live
18,pass
18,occur
18,lay
18,reach
18,capture
18,comprise
18,surround
18,link
18,appoint
17,fall
17,shift
17,bring
17,kill
17,gain
16,manage
16,attract
16,handle
16,supply
15,compare
15,allow
15,propose
15,constitute
15,cause
15,organise
15,contain
15,accord
15,dedicate
14,rise
14,govern
14,maintain
14,witness
14,say
14,show
14,employ
14,own
14,head
13,go
13,introduce
13,perform
13,expand
13,stand
12,bear
12,experience
12,suggest
12,occupy
12,lose
11,decide
11,leave
11,design
11,write
11,date
11,order
11,derive
11,broadcast
11,inaugurate
11,rename
10,originate
10,force
10,sign
10,conquer
10,merge
10,associate
10,indicate
10,state
10,follow
10,migrate
9,implement
9,involve
9,choose
9,mention
9,saw
9,sell
9,transport
9,expect
9,fell
8,settle
8,emerge
8,put
8,meet
8,travel
8,place
8,border
8,return
8,reduce
8,dominate
8,keep
8,acquire
8,destroy
8,face
8,incorporate
8,get
8,approve
8,decline
8,belong
8,sit
8,spread
8,exceed
8,ply
8,promote
8,engage
8,influence
8,encompass
8,recognise
7,send
7,elevate
7,discover
7,convert
7,join
7,claim
7,end
7,protect
7,act
7,reflect
7,generate
7,flow
7,vary
7,report
7,dump
7,close
7,improve
7,mark
7,depict
7,spend
7,add
7,cede
7,schedule
7,submit
6,compose
6,cook
6,facilitate
6,enjoy
6,cost
6,appear
6,address
6,change
6,survey
6,award
6,fly
6,control
6,attend
6,suffer
6,carve
6,house
6,encourage
6,retain
6,sack
6,manufacture
6,enter
6,last
6,commission
6,designate
6,curb
6,located
6,select
6,owe
6,describe
5,lack
5,adjoin
5,account
5,accept
5,classify
5,register
5,dispose
5,flee
5,built
5,undertake
5,restrict
5,listen
5,commence
5,require
5,circulate
5,regulate
5,sport
5,transmit
5,help
5,reveal
5,stretch
5,enroll
5,demand
5,pay
5,coordinate
5,identify
5,collect
5,annex
5,dub
5,transfer
5,support
5,regard
5,cater
5,assume
4,depend
4,shoot
4,affect
4,die
4,enhance
4,conduct
4,boost
4,credit
4,replace
4,want
4,hit
4,sacred
4,flourish
4,patronise
4,allot
4,style
4,drop
4,abolish
4,accompany
4,aid
4,announce
4,bound
4,break
4,confer
4,decorate
4,direct
4,discharge
4,drain
4,ease
4,eat
4,erect
4,evolve
4,excavate
4,exhibit
4,fight
4,fuel
4,function
4,grant
4,impart
4,negotiate
4,nominate
4,note
4,observe
4,obtain
4,paint
4,print
4,raise
4,relate
4,remove
4,reside
4,restore
4,roll
4,score
4,seek
4,stay
4,surrender
4,threaten
4,wear
4,withdraw
3,accommodate
3,adopt
3,arise
3,arrive
3,attack
3,attempt
3,bathe
3,bury
3,buy
3,characterise
3,combine
3,commit
3,conserve
3,consolidate
3,couple
3,cremate
3,cross
3,culminate
3,decrease
3,define
3,demolish
3,dip
3,display
3,enact
3,encircle
3,escape
3,established
3,express
3,favour
3,females
3,fire
3,flank
3,highlight
3,impose
3,institute
3,invite
3,launch
3,lease
3,limit
3,list
3,look
3,love
3,march
3,meter
3,model
3,prefer
3,preserve
3,prevent
3,purchase
3,rebel
3,reference
3,relieve
3,rely
3,revere
3,rock
3,secure
3,service
3,span
3,split
3,succeed
3,teach
3,tend
3,throw
3,till
3,trace
3,turn
3,upgrade
2,abandon
2,accede
2,accuse
2,achieve
2,adjoin
2,adjust
2,age
2,agree
2,amplify
2,arrange
2,ascend
2,ask
2,assassinate
2,assist
2,auction
2,augment
2,back
2,bag
2,ban
2,bloom
2,burn
2,catch
2,categorise
2,climb
2,club
2,coexist
2,coincide
2,compile
2,compress
2,consume
2,contest
2,cool
2,count
2,crowd
2,crumble
2,cultivate
2,cut
2,damage
2,dance
2,determine
2,disappear
2,divert
2,dot
2,earn
2,embed
2,emphasise
2,enable
2,enclose
2,enrich
2,envisage
2,escalate
2,exacerbate
2,expel
2,explore
2,expose
2,fail
2,farm
2,feel
2,film
2,focus
2,forecast
2,gather
2,guide
2,hang
2,happen
2,impair
2,imprison
2,initiate
2,inscribe
2,inspire
2,install
2,invade
2,invest
2,land
2,learn
2,light
2,like
2,linger
2,mandate
2,marry
2,mask
2,modernize
2,monitor
2,nestle
2,terminate
2,oppose
2,partition
2,pave
2,plant
2,pollute
2,popularize
2,populate
2,pose
2,power
2,practise
2,precede
2,predate
2,present
2,proceed
2,proclaim
2,prove
2,pump
2,rare
2,reestablish
2,read
2,recapture
2,reclaim
2,reject
2,release
2,reopen
2,reorganise
2,resemble
2,reserve
2,reshape
2,resign
2,retake
2,rid
2,sandwich
2,scheduled
2,scrap
2,script
2,seem
2,shape
2,shine
2,shop
2,situated
2,slay
2,slop
2,source
2,spill
2,spring
2,spur
2,stick
2,stipulate
2,stop
2,suspend
2,swim
2,switch
2,temperate
2,tower
2,trade
2,train
2,transform
2,translate
2,traverse
2,treat
2,try
2,understand
2,view
2,weave
2,welcome
2,worsen
2,worship
1,abbreviate
1,abet
1,abrogate
1,absorb
1,acclaim
1,accredit
1,adhere
1,adorn
1,advise
1,aggravate
1,agitate
1,agriculture
1,aim
1,air
1,alarm
1,align
1,ally
1,amalgamate
1,analyse
1,appeal
1,apply
1,appreciate
1,approach
1,appropriate
1,argue
1,armour
1,arouse
1,arrest
1,ascribe
1,assess
1,assure
1,atone
1,attach
1,attest
1,attribute
1,author
1,average
1,avoid
1,awaken
1,balance
1,band
1,bar
1,bark
1,batter
1,beg
1,begin
1,bifurcate
1,bill
1,blame
1,bleed
1,blend
1,bless
1,block
1,board
1,boast
1,boat
1,bond
1,breathe
1,burgeon
1,camp
1,capitulate
1,captain
1,care
1,cease
1,center
1,centralize
1,chalk
1,challenge
1,chant
1,chew
1,churn
1,cite
1,clog
1,coach
1,coalesce
1,collapse
1,commute
1,compact
1,compete
1,complement
1,compost
1,conceal
1,concentrate
1,condemn
1,condition
1,confine
1,confuse
1,consecrate
1,conspire
1,constrain
1,constructed
1,consult
1,contaminate
1,contend
1,contract
1,convey
1,cook
1,copy
1,correspond
1,costume
1,craft
1,criticise
1,crown
1,dam
1,debate
1,declare
1,deem
1,delegate
1,deliver
1,demonstrate
1,depart
1,depend
1,deplete
1,depress
1,deprive
1,devastate
1,devise
1,devolve
1,devote
1,dictate
1,differ
1,dilapidate
1,diminish
1,diploma
1,disarm
1,disband
1,discontinue
1,dishonor
1,dislodge
1,disorganise
1,disperse
1,disrupt
1,dissolve
1,distinct
1,distinguish
1,distribute
1,diverge
1,document
1,donate
1,draft
1,draw
1,drink
1,drive
1,dwell
1,dwindle
1,embroider
1,encounter
1,encrust
1,endow
1,enjoy
1,enroll
1,ensure
1,enthral
1,enumerate
1,envelop
1,equip
1,erupt
1,evict
1,exclude
1,execute
1,exercise
1,exist
1,extol
1,face
1,fear
1,feed
1,ferment
1,ferry
1,figure
1,filter
1,finance
1,finish
1,fish
1,fit
1,flatten
1,float
1,foliate
1,foment
1,forbid
1,forge
1,formalise
1,formulate
1,forsake
1,found
1,frame
1,free
1,fund
1,fuse
1,gaze
1,grade
1,grow
1,guarantee
1,guard
1,hail
1,hand
1,hasten
1,haul
1,hear
1,heighten
1,hide
1,hire
1,hop
1,hunt
1,ideal
1,illustrate
1,immigrate
1,include
1,increase
1,inform
1,integrate
1,intensify
1,inter
1,interrupt
1,interspace
1,intertwine
1,invalidate
1,invent
1,issue
1,judge
1,jump
1,kindergarten
1,left
1,let
1,liberalize
1,liquefy
1,lobby
1,localise
1,loot
1,manufacture
1,massacre
1,match
1,measure
1,meditate
1,melt
1,metal
1,mitigate
1,mix
1,mobilise
1,moderate
1,modify
1,motivate
1,motorise
1,narrate
1,navigate
1,number
1,nurture
1,oblige
1,occupy
1,opposite
1,opt
1,orient
1,origin
1,oust
1,outnumber
1,outperform
1,outsource
1,overcome
1,owe
1,parade
1,participate
1,pertain
1,pierce
1,pink
1,pioneer
1,pip
1,pledge
1,plunder
1,pocket
1,poem
1,preach
1,predict
1,prepare
1,prescribe
1,preside
1,prevail
1,price
1,process
1,pronounce
1,propagate
1,protect
1,protest
1,public
1,punctuate
1,pure
1,radiate
1,ransack
1,reelect
1,react
1,rebuild
1,reclassify
1,recommend
1,recover
1,recur
1,reddish
1,refer
1,regain
1,reinstate
1,rejuvenate
1,relay
1,remain
1,replenish
1,replicate
1,reply
1,repute
1,request
1,rescue
1,resist
1,respect
1,rest
1,restructure
1,reverse
1,revise
1,revitalize
1,revive
1,revolt
1,rifle
1,rise
1,rivalry
1,row
1,sacrifice
1,sample
1,sanction
1,sandy
1,satisfy
1,seal
1,seat
1,section
1,seize
1,severe
1,shelter
1,shipwreck
1,shortage
1,shorten
1,shrink
1,signify
1,sing
1,skim
1,snow
1,soar
1,spin
1,sponsor
1,spot
1,sprawl
1,stabilise
1,stag
1,stage
1,starve
1,station
1,steam
1,steep
1,stem
1,storm
1,strain
1,strengthen
1,strike
1,struggle
1,study
1,stun
1,subdivide
1,subscribe
1,suit
1,sultan
1,supervise
1,suppose
1,surround
1,suspect
1,target
1,tear
1,tell
1,ten
1,theorize
1,think
1,thrive
1,tie
1,top
1,total
1,tour
1,track
1,twinkle
1,underlie
1,undulate
1,utilise
1,validate
1,visit
1,vote
1,wait
1,walk
1,war
1,warn
1,watch
1,weaken
1,western
1,wield
1,wind
1,wound
1,wrap
1,yield
1,zing
